Academy Name,Language Code,Language Name,Native Name,Level,Lesson Number,Lesson ID,Lesson Title,Story Status,Dialogue Status,Grammar Status,Conjugation Status,Vocabulary Count,Expressions Count,Arabic Meaning Status,Download Path
"Polyglot Academy","PT","Portuguese","Português","A1",64,"PT-A1-064","Lesson 64: Ordering in a Cafe (Part 2)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/PT/A1/PT-A1-064.json"
"Polyglot Academy","PT","Portuguese","Português","A1",65,"PT-A1-065","Lesson 65: Quantities & Measurements (Part 1)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/PT/A1/PT-A1-065.json"
"Polyglot Academy","PT","Portuguese","Português","A1",66,"PT-A1-066","Lesson 66: Quantities & Measurements (Part 2)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/PT/A1/PT-A1-066.json"
"Polyglot Academy","PT","Portuguese","Português","A1",67,"PT-A1-067","Lesson 67: Numbers 100-1000 (Part 1)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/PT/A1/PT-A1-067.json"
"Polyglot Academy","PT","Portuguese","Português","A1",68,"PT-A1-068","Lesson 68: Numbers 100-1000 (Part 2)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/PT/A1/PT-A1-068.json"
"Polyglot Academy","PT","Portuguese","Português","A1",69,"PT-A1-069","Lesson 69: Expressing Hunger/Thirst (Part 1)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/PT/A1/PT-A1-069.json"
"Polyglot Academy","PT","Portuguese","Português","A1",70,"PT-A1-070","Lesson 70: Expressing Hunger/Thirst (Part 2)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/PT/A1/PT-A1-070.json"
"Polyglot Academy","PT","Portuguese","Português","A1",71,"PT-A1-071","Lesson 71: Expressing Likes & Dislikes (Part 1)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/PT/A1/PT-A1-071.json"
"Polyglot Academy","PT","Portuguese","Português","A1",72,"PT-A1-072","Lesson 72: Expressing Likes & Dislikes (Part 2)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/PT/A1/PT-A1-072.json"
"Polyglot Academy","PT","Portuguese","Português","A1",73,"PT-A1-073","Lesson 73: Hobbies & Free Time (Part 1)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/PT/A1/PT-A1-073.json"
"Polyglot Academy","PT","Portuguese","Português","A1",74,"PT-A1-074","Lesson 74: Hobbies & Free Time (Part 2)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/PT/A1/PT-A1-074.json"
"Polyglot Academy","PT","Portuguese","Português","A1",75,"PT-A1-075","Lesson 75: Sports & Activities (Part 1)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/PT/A1/PT-A1-075.json"
"Polyglot Academy","PT","Portuguese","Português","A1",76,"PT-A1-076","Lesson 76: Sports & Activities (Part 2)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/PT/A1/PT-A1-076.json"
"Polyglot Academy","PT","Portuguese","Português","A1",77,"PT-A1-077","Lesson 77: Music & Entertainment (Part 1)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/PT/A1/PT-A1-077.json"
"Polyglot Academy","PT","Portuguese","Português","A1",78,"PT-A1-078","Lesson 78: Music & Entertainment (Part 2)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/PT/A1/PT-A1-078.json"
"Polyglot Academy","PT","Portuguese","Português","A1",79,"PT-A1-079","Lesson 79: Weekend Plans (Part 1)","Pending","Pending","Pending","Pending",20,5,"Pending","/downloads/PT/A1/PT-A1-079.json"
"Polyglot Academy","PT","Portuguese","Português","A1",80,"PT-A1-080","Lesson 80: Weekend Plans (Part 2)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/PT/A1/PT-A1-080.json"
"Polyglot Academy","PT","Portuguese","Português","A1",81,"PT-A1-081","Lesson 81: Places in the City (Part 1)","Pending","Pending","Pending","Pending",20,5,"Pending","/downloads/PT/A1/PT-A1-081.json"
"Polyglot Academy","PT","Portuguese","Português","A1",82,"PT-A1-082","Lesson 82: Places in the City (Part 2)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/PT/A1/PT-A1-082.json"
"Polyglot Academy","PT","Portuguese","Português","A1",83,"PT-A1-083","Lesson 83: Asking for Directions (Part 1)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/PT/A1/PT-A1-083.json"
"Polyglot Academy","PT","Portuguese","Português","A1",84,"PT-A1-084","Lesson 84: Asking for Directions (Part 2)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/PT/A1/PT-A1-084.json"
"Polyglot Academy","PT","Portuguese","Português","A1",85,"PT-A1-085","Lesson 85: Transportation (Part 1)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/PT/A1/PT-A1-085.json"
"Polyglot Academy","PT","Portuguese","Português","A1",86,"PT-A1-086","Lesson 86: Transportation (Part 2)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/PT/A1/PT-A1-086.json"
"Polyglot Academy","PT","Portuguese","Português","A1",87,"PT-A1-087","Lesson 87: Public Buildings (Part 1)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/PT/A1/PT-A1-087.json"
"Polyglot Academy","PT","Portuguese","Português","A1",88,"PT-A1-088","Lesson 88: Public Buildings (Part 2)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/PT/A1/PT-A1-088.json"
"Polyglot Academy","PT","Portuguese","Português","A1",89,"PT-A1-089","Lesson 89: Rooms in a House (Part 1)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/PT/A1/PT-A1-089.json"
"Polyglot Academy","PT","Portuguese","Português","A1",90,"PT-A1-090","Lesson 90: Rooms in a House (Part 2)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/PT/A1/PT-A1-090.json"
"Polyglot Academy","PT","Portuguese","Português","A1",91,"PT-A1-091","Lesson 91: Present Continuous Teaser (Part 1)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/PT/A1/PT-A1-091.json"
"Polyglot Academy","PT","Portuguese","Português","A1",92,"PT-A1-092","Lesson 92: Present Continuous Teaser (Part 2)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/PT/A1/PT-A1-092.json"
"Polyglot Academy","PT","Portuguese","Português","A1",93,"PT-A1-093","Lesson 93: Weather Expressions (Part 1)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/PT/A1/PT-A1-093.json"
"Polyglot Academy","PT","Portuguese","Português","A1",94,"PT-A1-094","Lesson 94: Weather Expressions (Part 2)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/PT/A1/PT-A1-094.json"
"Polyglot Academy","PT","Portuguese","Português","A1",95,"PT-A1-095","Lesson 95: Seasons & Months (Part 1)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/PT/A1/PT-A1-095.json"
"Polyglot Academy","PT","Portuguese","Português","A1",96,"PT-A1-096","Lesson 96: Seasons & Months (Part 2)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/PT/A1/PT-A1-096.json"
"Polyglot Academy","PT","Portuguese","Português","A1",97,"PT-A1-097","Lesson 97: Clothing & Accessories (Part 1)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/PT/A1/PT-A1-097.json"
"Polyglot Academy","PT","Portuguese","Português","A1",98,"PT-A1-098","Lesson 98: Clothing & Accessories (Part 2)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/PT/A1/PT-A1-098.json"
"Polyglot Academy","PT","Portuguese","Português","A1",99,"PT-A1-099","Lesson 99: A1 Comprehensive Review (Part 1)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/PT/A1/PT-A1-099.json"
"Polyglot Academy","PT","Portuguese","Português","A1",100,"PT-A1-100","Lesson 100: A1 Comprehensive Review (Part 2)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/PT/A1/PT-A1-100.json"
"Polyglot Academy","PT","Portuguese","Português","A2",1,"PT-A2-001","Lesson 1: Present Tense Review (Part 1)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/PT/A2/PT-A2-001.json"
"Polyglot Academy","PT","Portuguese","Português","A2",2,"PT-A2-002","Lesson 2: Present Tense Review (Part 2)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/PT/A2/PT-A2-002.json"
"Polyglot Academy","PT","Portuguese","Português","A2",3,"PT-A2-003","Lesson 3: Irregular Verbs (Group 1) (Part 1)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/PT/A2/PT-A2-003.json"
"Polyglot Academy","PT","Portuguese","Português","A2",4,"PT-A2-004","Lesson 4: Irregular Verbs (Group 1) (Part 2)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/PT/A2/PT-A2-004.json"
"Polyglot Academy","PT","Portuguese","Português","A2",5,"PT-A2-005","Lesson 5: Irregular Verbs (Group 2) (Part 1)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/PT/A2/PT-A2-005.json"
"Polyglot Academy","PT","Portuguese","Português","A2",6,"PT-A2-006","Lesson 6: Irregular Verbs (Group 2) (Part 2)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/PT/A2/PT-A2-006.json"
"Polyglot Academy","PT","Portuguese","Português","A2",7,"PT-A2-007","Lesson 7: Stem-changing Verbs (Part 1)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/PT/A2/PT-A2-007.json"
"Polyglot Academy","PT","Portuguese","Português","A2",8,"PT-A2-008","Lesson 8: Stem-changing Verbs (Part 2)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/PT/A2/PT-A2-008.json"
"Polyglot Academy","PT","Portuguese","Português","A2",9,"PT-A2-009","Lesson 9: Expressing Obligation (Part 1)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/PT/A2/PT-A2-009.json"
"Polyglot Academy","PT","Portuguese","Português","A2",10,"PT-A2-010","Lesson 10: Expressing Obligation (Part 2)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/PT/A2/PT-A2-010.json"
"Polyglot Academy","PT","Portuguese","Português","A2",11,"PT-A2-011","Lesson 11: Reflexive Verbs (Part 1)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/PT/A2/PT-A2-011.json"
"Polyglot Academy","PT","Portuguese","Português","A2",12,"PT-A2-012","Lesson 12: Reflexive Verbs (Part 2)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/PT/A2/PT-A2-012.json"
"Polyglot Academy","PT","Portuguese","Português","A2",13,"PT-A2-013","Lesson 13: Detailed Morning Routine (Part 1)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/PT/A2/PT-A2-013.json"
"Polyglot Academy","PT","Portuguese","Português","A2",14,"PT-A2-014","Lesson 14: Detailed Morning Routine (Part 2)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/PT/A2/PT-A2-014.json"
"Polyglot Academy","PT","Portuguese","Português","A2",15,"PT-A2-015","Lesson 15: Body Parts (Part 1)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/PT/A2/PT-A2-015.json"
"Polyglot Academy","PT","Portuguese","Português","A2",16,"PT-A2-016","Lesson 16: Body Parts (Part 2)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/PT/A2/PT-A2-016.json"
"Polyglot Academy","PT","Portuguese","Português","A2",17,"PT-A2-017","Lesson 17: At the Doctor/Pharmacy (Part 1)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/PT/A2/PT-A2-017.json"
"Polyglot Academy","PT","Portuguese","Português","A2",18,"PT-A2-018","Lesson 18: At the Doctor/Pharmacy (Part 2)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/PT/A2/PT-A2-018.json"
"Polyglot Academy","PT","Portuguese","Português","A2",19,"PT-A2-019","Lesson 19: Symptoms & Illnesses (Part 1)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/PT/A2/PT-A2-019.json"
"Polyglot Academy","PT","Portuguese","Português","A2",20,"PT-A2-020","Lesson 20: Symptoms & Illnesses (Part 2)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/PT/A2/PT-A2-020.json"
"Polyglot Academy","PT","Portuguese","Português","A2",21,"PT-A2-021","Lesson 21: Introduction to the Past (Perfect/Passé Composé) (Part 1)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/PT/A2/PT-A2-021.json"
"Polyglot Academy","PT","Portuguese","Português","A2",22,"PT-A2-022","Lesson 22: Introduction to the Past (Perfect/Passé Composé) (Part 2)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/PT/A2/PT-A2-022.json"
"Polyglot Academy","PT","Portuguese","Português","A2",23,"PT-A2-023","Lesson 23: Past Participles Regular (Part 1)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/PT/A2/PT-A2-023.json"
"Polyglot Academy","PT","Portuguese","Português","A2",24,"PT-A2-024","Lesson 24: Past Participles Regular (Part 2)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/PT/A2/PT-A2-024.json"
"Polyglot Academy","PT","Portuguese","Português","A2",25,"PT-A2-025","Lesson 25: Past Participles Irregular (Part 1)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/PT/A2/PT-A2-025.json"
"Polyglot Academy","PT","Portuguese","Português","A2",26,"PT-A2-026","Lesson 26: Past Participles Irregular (Part 2)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/PT/A2/PT-A2-026.json"
"Polyglot Academy","PT","Portuguese","Português","A2",27,"PT-A2-027","Lesson 27: Auxiliary Verbs in the Past (Part 1)","Pending","Pending","Pending","Pending",20,5,"Pending","/downloads/PT/A2/PT-A2-027.json"
"Polyglot Academy","PT","Portuguese","Português","A2",28,"PT-A2-028","Lesson 28: Auxiliary Verbs in the Past (Part 2)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/PT/A2/PT-A2-028.json"
"Polyglot Academy","PT","Portuguese","Português","A2",29,"PT-A2-029","Lesson 29: Timeline of Yesterday (Part 1)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/PT/A2/PT-A2-029.json"
"Polyglot Academy","PT","Portuguese","Português","A2",30,"PT-A2-030","Lesson 30: Timeline of Yesterday (Part 2)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/PT/A2/PT-A2-030.json"
"Polyglot Academy","PT","Portuguese","Português","A2",31,"PT-A2-031","Lesson 31: Expressing Agreement & Disagreement (Part 1)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/PT/A2/PT-A2-031.json"
"Polyglot Academy","PT","Portuguese","Português","A2",32,"PT-A2-032","Lesson 32: Expressing Agreement & Disagreement (Part 2)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/PT/A2/PT-A2-032.json"
"Polyglot Academy","PT","Portuguese","Português","A2",33,"PT-A2-033","Lesson 33: Time Markers (Ago, Since, For) (Part 1)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/PT/A2/PT-A2-033.json"
"Polyglot Academy","PT","Portuguese","Português","A2",34,"PT-A2-034","Lesson 34: Time Markers (Ago, Since, For) (Part 2)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/PT/A2/PT-A2-034.json"
"Polyglot Academy","PT","Portuguese","Português","A2",35,"PT-A2-035","Lesson 35: Biographies & Life Events (Part 1)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/PT/A2/PT-A2-035.json"
"Polyglot Academy","PT","Portuguese","Português","A2",36,"PT-A2-036","Lesson 36: Biographies & Life Events (Part 2)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/PT/A2/PT-A2-036.json"
"Polyglot Academy","PT","Portuguese","Português","A2",37,"PT-A2-037","Lesson 37: Historical Figures (Part 1)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/PT/A2/PT-A2-037.json"
"Polyglot Academy","PT","Portuguese","Português","A2",38,"PT-A2-038","Lesson 38: Historical Figures (Part 2)","Pending","Pending","Pending","Pending",20,5,"Pending","/downloads/PT/A2/PT-A2-038.json"
"Polyglot Academy","PT","Portuguese","Português","A2",39,"PT-A2-039","Lesson 39: Talking about Vacations (Part 1)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/PT/A2/PT-A2-039.json"
"Polyglot Academy","PT","Portuguese","Português","A2",40,"PT-A2-040","Lesson 40: Talking about Vacations (Part 2)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/PT/A2/PT-A2-040.json"
"Polyglot Academy","PT","Portuguese","Português","A2",41,"PT-A2-041","Lesson 41: Imperfect Tense Introduction (Part 1)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/PT/A2/PT-A2-041.json"
"Polyglot Academy","PT","Portuguese","Português","A2",42,"PT-A2-042","Lesson 42: Imperfect Tense Introduction (Part 2)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/PT/A2/PT-A2-042.json"
"Polyglot Academy","PT","Portuguese","Português","A2",43,"PT-A2-043","Lesson 43: Describing Childhood Memories (Part 1)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/PT/A2/PT-A2-043.json"
"Polyglot Academy","PT","Portuguese","Português","A2",44,"PT-A2-044","Lesson 44: Describing Childhood Memories (Part 2)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/PT/A2/PT-A2-044.json"
"Polyglot Academy","PT","Portuguese","Português","A2",45,"PT-A2-045","Lesson 45: Imperfect vs Perfect/Preterite (Part 1)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/PT/A2/PT-A2-045.json"
"Polyglot Academy","PT","Portuguese","Português","A2",46,"PT-A2-046","Lesson 46: Imperfect vs Perfect/Preterite (Part 2)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/PT/A2/PT-A2-046.json"
"Polyglot Academy","PT","Portuguese","Português","A2",47,"PT-A2-047","Lesson 47: Interrupted Actions in the Past (Part 1)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/PT/A2/PT-A2-047.json"
"Polyglot Academy","PT","Portuguese","Português","A2",48,"PT-A2-048","Lesson 48: Interrupted Actions in the Past (Part 2)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/PT/A2/PT-A2-048.json"
"Polyglot Academy","PT","Portuguese","Português","A2",49,"PT-A2-049","Lesson 49: Storytelling Basics (Part 1)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/PT/A2/PT-A2-049.json"
"Polyglot Academy","PT","Portuguese","Português","A2",50,"PT-A2-050","Lesson 50: Storytelling Basics (Part 2)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/PT/A2/PT-A2-050.json"
"Polyglot Academy","PT","Portuguese","Português","A2",51,"PT-A2-051","Lesson 51: Near Future (Going to) (Part 1)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/PT/A2/PT-A2-051.json"
"Polyglot Academy","PT","Portuguese","Português","A2",52,"PT-A2-052","Lesson 52: Near Future (Going to) (Part 2)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/PT/A2/PT-A2-052.json"
"Polyglot Academy","PT","Portuguese","Português","A2",53,"PT-A2-053","Lesson 53: Simple Future Tense (Part 1)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/PT/A2/PT-A2-053.json"
"Polyglot Academy","PT","Portuguese","Português","A2",54,"PT-A2-054","Lesson 54: Simple Future Tense (Part 2)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/PT/A2/PT-A2-054.json"
"Polyglot Academy","PT","Portuguese","Português","A2",55,"PT-A2-055","Lesson 55: Making Predictions (Part 1)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/PT/A2/PT-A2-055.json"
"Polyglot Academy","PT","Portuguese","Português","A2",56,"PT-A2-056","Lesson 56: Making Predictions (Part 2)","Pending","Pending","Pending","Pending",20,5,"Pending","/downloads/PT/A2/PT-A2-056.json"
"Polyglot Academy","PT","Portuguese","Português","A2",57,"PT-A2-057","Lesson 57: New Years Resolutions (Part 1)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/PT/A2/PT-A2-057.json"
"Polyglot Academy","PT","Portuguese","Português","A2",58,"PT-A2-058","Lesson 58: New Years Resolutions (Part 2)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/PT/A2/PT-A2-058.json"
"Polyglot Academy","PT","Portuguese","Português","A2",59,"PT-A2-059","Lesson 59: Future Plans & Ambitions (Part 1)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/PT/A2/PT-A2-059.json"
"Polyglot Academy","PT","Portuguese","Português","A2",60,"PT-A2-060","Lesson 60: Future Plans & Ambitions (Part 2)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/PT/A2/PT-A2-060.json"
"Polyglot Academy","PT","Portuguese","Português","A2",61,"PT-A2-061","Lesson 61: Direct Object Pronouns (Part 1)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/PT/A2/PT-A2-061.json"
"Polyglot Academy","PT","Portuguese","Português","A2",62,"PT-A2-062","Lesson 62: Direct Object Pronouns (Part 2)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/PT/A2/PT-A2-062.json"
"Polyglot Academy","PT","Portuguese","Português","A2",63,"PT-A2-063","Lesson 63: Indirect Object Pronouns (Part 1)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/PT/A2/PT-A2-063.json"
"Polyglot Academy","PT","Portuguese","Português","A2",64,"PT-A2-064","Lesson 64: Indirect Object Pronouns (Part 2)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/PT/A2/PT-A2-064.json"
"Polyglot Academy","PT","Portuguese","Português","A2",65,"PT-A2-065","Lesson 65: Double Object Pronouns (Part 1)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/PT/A2/PT-A2-065.json"
"Polyglot Academy","PT","Portuguese","Português","A2",66,"PT-A2-066","Lesson 66: Double Object Pronouns (Part 2)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/PT/A2/PT-A2-066.json"
"Polyglot Academy","PT","Portuguese","Português","A2",67,"PT-A2-067","Lesson 67: Giving Commands (Imperative) (Part 1)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/PT/A2/PT-A2-067.json"
"Polyglot Academy","PT","Portuguese","Português","A2",68,"PT-A2-068","Lesson 68: Giving Commands (Imperative) (Part 2)","Pending","Pending","Pending","Pending",20,5,"Pending","/downloads/PT/A2/PT-A2-068.json"
"Polyglot Academy","PT","Portuguese","Português","A2",69,"PT-A2-069","Lesson 69: Polite Requests (Part 1)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/PT/A2/PT-A2-069.json"
"Polyglot Academy","PT","Portuguese","Português","A2",70,"PT-A2-070","Lesson 70: Polite Requests (Part 2)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/PT/A2/PT-A2-070.json"
"Polyglot Academy","PT","Portuguese","Português","A2",71,"PT-A2-071","Lesson 71: Comparisons of Equality (Part 1)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/PT/A2/PT-A2-071.json"
"Polyglot Academy","PT","Portuguese","Português","A2",72,"PT-A2-072","Lesson 72: Comparisons of Equality (Part 2)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/PT/A2/PT-A2-072.json"
"Polyglot Academy","PT","Portuguese","Português","A2",73,"PT-A2-073","Lesson 73: Comparisons of Superiority/Inferiority (Part 1)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/PT/A2/PT-A2-073.json"
"Polyglot Academy","PT","Portuguese","Português","A2",74,"PT-A2-074","Lesson 74: Comparisons of Superiority/Inferiority (Part 2)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/PT/A2/PT-A2-074.json"
"Polyglot Academy","PT","Portuguese","Português","A2",75,"PT-A2-075","Lesson 75: Superlatives (Part 1)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/PT/A2/PT-A2-075.json"
"Polyglot Academy","PT","Portuguese","Português","A2",76,"PT-A2-076","Lesson 76: Superlatives (Part 2)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/PT/A2/PT-A2-076.json"
"Polyglot Academy","PT","Portuguese","Português","A2",77,"PT-A2-077","Lesson 77: Adverbs of Manner (Part 1)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/PT/A2/PT-A2-077.json"
"Polyglot Academy","PT","Portuguese","Português","A2",78,"PT-A2-078","Lesson 78: Adverbs of Manner (Part 2)","Pending","Pending","Pending","Pending",20,5,"Pending","/downloads/PT/A2/PT-A2-078.json"
"Polyglot Academy","PT","Portuguese","Português","A2",79,"PT-A2-079","Lesson 79: Describing Personality in Depth (Part 1)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/PT/A2/PT-A2-079.json"
"Polyglot Academy","PT","Portuguese","Português","A2",80,"PT-A2-080","Lesson 80: Describing Personality in Depth (Part 2)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/PT/A2/PT-A2-080.json"
"Polyglot Academy","PT","Portuguese","Português","A2",81,"PT-A2-081","Lesson 81: Prepositions of Place (Part 1)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/PT/A2/PT-A2-081.json"
"Polyglot Academy","PT","Portuguese","Português","A2",82,"PT-A2-082","Lesson 82: Prepositions of Place (Part 2)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/PT/A2/PT-A2-082.json"
"Polyglot Academy","PT","Portuguese","Português","A2",83,"PT-A2-083","Lesson 83: Prepositions of Time (Part 1)","Pending","Pending","Pending","Pending",20,5,"Pending","/downloads/PT/A2/PT-A2-083.json"
"Polyglot Academy","PT","Portuguese","Português","A2",84,"PT-A2-084","Lesson 84: Prepositions of Time (Part 2)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/PT/A2/PT-A2-084.json"
"Polyglot Academy","PT","Portuguese","Português","A2",85,"PT-A2-085","Lesson 85: Describing a House Layout (Part 1)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/PT/A2/PT-A2-085.json"
"Polyglot Academy","PT","Portuguese","Português","A2",86,"PT-A2-086","Lesson 86: Describing a House Layout (Part 2)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/PT/A2/PT-A2-086.json"
"Polyglot Academy","PT","Portuguese","Português","A2",87,"PT-A2-087","Lesson 87: Furniture & Appliances (Part 1)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/PT/A2/PT-A2-087.json"
"Polyglot Academy","PT","Portuguese","Português","A2",88,"PT-A2-088","Lesson 88: Furniture & Appliances (Part 2)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/PT/A2/PT-A2-088.json"
"Polyglot Academy","PT","Portuguese","Português","A2",89,"PT-A2-089","Lesson 89: Household Chores (Part 1)","Pending","Pending","Pending","Pending",20,5,"Pending","/downloads/PT/A2/PT-A2-089.json"
"Polyglot Academy","PT","Portuguese","Português","A2",90,"PT-A2-090","Lesson 90: Household Chores (Part 2)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/PT/A2/PT-A2-090.json"
"Polyglot Academy","PT","Portuguese","Português","A2",91,"PT-A2-091","Lesson 91: Technology & Gadgets (Part 1)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/PT/A2/PT-A2-091.json"
"Polyglot Academy","PT","Portuguese","Português","A2",92,"PT-A2-092","Lesson 92: Technology & Gadgets (Part 2)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/PT/A2/PT-A2-092.json"
"Polyglot Academy","PT","Portuguese","Português","A2",93,"PT-A2-093","Lesson 93: Internet Vocabulary (Part 1)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/PT/A2/PT-A2-093.json"
